ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
OPC,2020,10866315365240,4996585178170,2962766399957,2418313761190,7903548965283,2854737407718,17077680000489,2111899908358,2753986966914,114112081467,2050997363278,21523991383487
OPC,2021,13047487838439,7080488184959,4034929082000,3665730986010,9012558756438,4634975017198,13808825554657,1553885414558,2079089699060,136732930862,1624681611024,20087659923168
OPC,2022,15798379289521,8978948626669,4287827384177,3373979073106,11510551905344,4828519978028,15727693544464,1973706966940,2688020158220,220886449543,2502299760470,19458335525644
OPC,2023,17684115677624,13009632658793,5534191343790,5086600908523,12149924333833,4037539493753,10384379247850,1259297761867,1743268797762,169146595428,1731475530081,46877687879086
OPC,2024,16738740669626,11747244801350,9154507278719,5833460833638,7584233390906,2928728320699,12961680607083,371085620225,866474838704,402617813421,407012073867,19792356972819
OPC,2025,19438575710040,10634752505063,5847008230211,3687756866314,13591567479828,3630270263090,13755437224000,1667250062865,2543019797780,458957219198,1900997437147,30927291491021
OPV,2018,9138579215696,4977507756872,6746930716227,5620233579092,2391648499469,-391754655430,6606000834745,-446103146804,-200709458042,356919475462,588737613366,1041167579226
OPV,2019,8897127319520,5328069657451,6110896516293,5796915054214,2786230803227,-1313227170585,10316287272236,211536919333,534143990130,269722840963,-116154801197,1692071788803
OPV,2020,8623379763142,4495267521489,6329176001241,5237019974887,2294203761900,-254915046163,6320171289830,61418222779,288923490884,212150712410,-29112188221,708531846456
OPV,2021,8328275180707,4531940352848,5853030450816,3545094021492,2475244729890,-921686473072,11944103553663,243596393344,617827184051,313331692371,-253221785539,954046520649
OPV,2022,7900026449930,5135423795823,5824079485705,5107205996209,2075946964225,-230835797529,11764896585176,-848891700165,-555076978908,506037646297,600448385044,483755307401
OPV,2023,7617310178969,2941659993665,5343247288204,4698925027283,2274062890764,-671247879961,5333685538896,-248037842921,-68879679164,241167624487,126382914072,1534967434940
OPV,2024,7546551866273,3538383837844,5170129546096,3791535583299,2376422320177,-826948755941,6707533517196,-358020007375,-56387492012,391137517207,439830080045,1538115686723
OPV,2025,7519493780915,4201379490828,5433072977871,4850338633765,2086420803044,-747877974969,10149070090927,-642814232535,-477460077544,326057713124,759394290088,1459794412075
OPX,2018,1913446341801,1151156628867,1246744174407,1022003243434,666702167394,249724324489,2202090019769,58969554370,121534103327,47822160364,56823280393,2379292899830
OPX,2019,1919085741282,1083053314383,628292375949,355474967447,1290793365333,434086068043,2582655258807,406708904059,533898446730,25512316656,573055125123,3568978243019
OPX,2020,1973611886376,1080446625307,530184893563,459184334030,1443426992812,862814078382,1471404323911,219181305859,297633955296,23657322972,323121845204,5086126131918
OPX,2021,1981957700106,990781105730,503884551859,384218864258,1478073148247,414498766375,1671005684923,282154661349,373834365361,21141038675,329460634666,2375154312023
OPX,2022,2147244085768,1075422051670,650264627590,525945808941,1496979458177,856355244300,1546994768799,246466513259,361964809485,53881667911,359624167099,3720658460597
OPX,2023,2214260051543,1135106965928,1289015881220,977517972328,925244170322,421627508331,2138804436355,53186174648,121094284710,54611566399,49284311723,1948309892793
OPX,2024,2379206759594,1041368624542,641499120967,372646241457,1737707638626,810841499329,1242640558899,186999670528,285674096735,51924508574,201964703590,2131609469742
OPX,2025,2374093671980,1062696916594,688214900984,490236905774,1685878770995,634270776112,2129250147434,291004347439,389936026153,26180591854,359764276923,6258985606096
OPY,2018,6021313811708,4225442962772,1596212854455,931326175063,4425100957253,2270631283404,7480864999197,439207950348,640529794864,91519856928,572413544379,9486594412412
OPY,2019,6828542946226,4239002393662,1750121500814,1065053958633,5078421445412,1574850177449,7693579093383,499967674918,721923183394,96963589745,652780349573,19099574281996
OPY,2020,8293206874444,5217447635943,1727519424690,1419881848969,6565687449754,2892274840588,6793188906561,355183048722,519436751191,75457940288,415154926449,24802766304986
OPY,2021,9398296756821,3535529225796,2252601817514,1633211399089,7145694939307,2054089440705,14532044021142,1071233677161,1465919871151,126877774700,1189915277499,21879626138489
OPY,2022,11014791616302,7525141691932,2189286374356,1644686666199,8825505241945,3574817455916,16928827324975,1513644181071,2018098828446,126043602107,1606122920189,28492783457470
OPY,2023,12712825748769,7268291719814,2587785175376,2215370394272,10125040573392,4111103092496,9162249680946,486696182426,702477674032,94107445999,392391519143,15123309571530
OPY,2024,12825488541119,7189044841546,8921128749253,5371016796139,3904359791866,2004752395913,12819265837806,181219926112,694694218424,468169310784,240993088042,6211318848170
OPY,2025,14924324627597,8839124439414,3638750929950,2481467267736,11285573697646,4753834140968,20108965695550,1235946797119,1711250650828,166317154429,1258503716511,14464696096503
OPZ,2018,6211268329738,2296712498225,3669799365990,3271867198044,2541468963748,-816950466339,5516320892530,59838322363,249232310023,174434407069,-66845304262,732192460784
OPZ,2019,5238163572094,2502926063248,4249340011784,3667108721067,988823560309,-222428745222,6983735746405,-717078431593,-627379164880,268968874611,407176913870,426363836069
OPZ,2020,4327673624510,1830651833542,3447298277958,2895106691393,880375346551,-291409378539,4031958344325,-361565817875,-267842880587,184114391757,186866385011,252133803853
OPZ,2021,3569675093440,2366345518594,2938507359638,2181376638401,631167733802,-66500941784,3662575742348,-394993988974,-398410324805,95332161413,538686352889,238548254740
OPZ,2022,2946145759698,1033697155283,2572753099976,2425761322826,373392659722,-92523592370,3264607549815,-410035771210,-349109338045,163435375968,461876948622,122410024698
OPZ,2023,2648232931950,1816041641841,2192705150227,1948549373577,455527781723,-78161699343,4171745504574,-472686784354,-442471915991,148386564450,216516317125,299297206503
OPZ,2024,2437339191757,1722315507413,2082360156417,1563055919404,354979035340,-58452952013,2601096653809,-234442203717,-202166754774,90885999872,309607205248,136045946993
OPZ,2025,2109954286726,1020213959579,1741978622989,1443015516203,367975663736,-60892659158,1605968102569,-162615835082,-111364783265,91905010587,64988409604,149251276578
OQE,2018,3981997013093,1984383854532,2211150902966,1642426078869,1770846110127,414090144770,3518836003748,600181045205,919010986919,168784680412,626815905133,5428980086837
OQE,2019,4137645170268,2680035475458,2041172830368,1492160471806,2096472339900,1131521728267,4585880249715,767689932219,1094773916037,135161500762,1125412770361,7073927480564
OQE,2020,4314846337961,1960361354235,2122246118612,1224683545288,2192600219348,1183889416710,4935880721504,779618808642,1074825995446,100302484642,1065433631315,6939948589808
OQE,2021,4361383353273,2970364554009,2133002479581,1694348930972,2228380873691,637886442793,5237546480225,956411966605,1355300761985,159785803729,1142758559207,7424100255071
OQE,2022,4491873218717,2729717765968,2252163967741,1410141371079,2239709250975,527269268328,4963075738528,920946511679,1232462236075,81279096476,859089731814,8889777295180
OQE,2023,4629460483119,2453905416528,2502885163575,1970664438870,2126575319544,833034789878,3042949882857,476379180007,666909670006,71435694997,566715582615,4620133149169
OQE,2024,4729329232196,3188544338704,2325953777552,1361719376725,2403375454644,512635406053,3824995957556,622032004537,853510139633,75970133961,850275863185,7653750344952
OQE,2025,4957457257091,2389790204651,2705780976837,2121649772219,2251676280254,955494207723,7133317498599,1305146765321,1737864781856,106431325204,1555115927798,7546400276325
OQF,2018,8048882868909,3268650888570,4595937546602,3919346992266,3452945322306,1284139643104,9645838111977,604427796754,1077645661333,322110915390,845371699320,10187466863975
OQF,2019,9189822446176,6615714779266,5442733939762,3524600866851,3747088506413,1701927598427,8929888309486,471835534839,841895323247,252100904698,507270290142,13902443068049
OQF,2020,9729237149686,6050294064272,5376999459121,3190088824187,4352237690564,2548292624278,7138854851869,280388048487,593745856671,243260796062,357092303461,5534855631863
OQF,2021,10339262335358,5276672453211,8021329160824,5021583280645,2317933174534,1011646989290,6437656107740,183336020731,658112563291,428942537376,216293762069,4094368297584
OQF,2022,11211743406454,4524908424145,5820324310067,4338075688173,5391419096387,2763800693346,17335294406069,663544396159,1238271792271,408841297072,840265979555,20221522664708
OQF,2023,12158159999436,8273659666079,7261383877128,4971141750517,4896776122307,2244816852504,11797131392936,538520984996,972436643687,299285412441,741193018791,18506817339852
OQF,2024,13823470591356,10198790215929,7625169636604,4275133835126,6198300954751,1586222679348,20427172587869,1013178985787,1681385548066,414911815832,880494505112,17762210093291
OQF,2025,15374425197257,7005901288214,8027793494278,7388753457125,7346631702978,4311004154223,21735138650545,860810691832,1467522044249,391508679458,1067758714537,24460790391185
OQI,2018,179453325523,112913536766,94032620110,77946184446,85420705413,41490006312,277845438212,51952794961,68714795681,3773801979,46404193616,300066042619
OQI,2019,192505652149,109230865085,91682518683,81774147712,100823133465,41681350604,107360286259,20921461267,31909261562,5757434977,19460550572,300318028314
OQI,2020,197304050530,115006529496,89050127749,66526531672,108253922780,45051806828,201566243857,34988766765,48807039483,5071081025,41746280022,200834342843
OQI,2021,197350191314,72878496290,144083776012,134805577394,53266415302,24545757036,270467308626,-893968015,6077580030,7195040049,-1069749647,148282710264
OQI,2022,213400282243,147514633052,102397138765,60273015394,111003143478,30816669976,227921416357,42616092448,58614795282,5344679722,39860772091,285655680012
OQI,2023,220353005177,91613638182,153171276761,134916398818,67181728415,40049480921,307240486318,-5420547546,2980237617,9755922050,-4616220994,233103636587
OQI,2024,236102322323,175075661709,109956713550,83275075062,126145608772,28281316403,205756143070,32720063589,47977720216,7077640729,38410579828,277748758131
OQI,2025,256317123332,173223264215,115561081458,85863646764,140756041874,60138082657,345753089121,68352109615,90268304877,4828167857,68987381556,301596446524
OQJ,2018,4325985383360,2558498078784,2259035256107,1295744072694,2066950127252,741883176369,3864882880341,586727731869,837540793557,104131128720,512173755788,2562557473374
OQJ,2019,4437262894438,2504530575853,2428423156814,1429371140785,2008839737623,982744463033,6076475877337,1053405405337,1434438493330,117681736657,1535993241831,4675657587335
OQJ,2020,4641517032722,2221074239802,2444581539704,2090166998560,2196935493018,474587625596,3832632999263,561055481874,784276453109,82957100766,701055991436,6162919121197
OQJ,2021,4737080430214,2139062247467,2253827144841,1399609177843,2483253285372,1050188477190,5723477536118,-16291536870,82699636298,103064057387,-18568632565,4515741841244
OQJ,2022,5075536975833,2348694508172,2737162992981,2438776136070,2338373982852,596204122099,5933978763602,942428786556,1355241306288,177205323093,1262032133055,3071307560148
OQJ,2023,5354369037266,2501121287008,2908513043141,1883840396778,2445855994124,1062584226754,5298285453119,886142961820,1232412765552,124734063276,852130725300,7292298813225
OQJ,2024,5518116808596,3406503208422,3208579709315,2656273941230,2309537099281,928606792876,8038134682385,1303084190721,1732284439249,103429200847,1261273893568,7573277465123
OQJ,2025,5741834710349,3431813310134,3404848246059,2925173602805,2336986464290,1170317434002,8429201281358,1323175277034,1897565689471,243596593178,1144440208546,8391768949406
OQK,2018,4655555760911,1889771562242,1084230768178,1002677165264,3571324992732,1162548756999,6793592461744,1001716089196,1306744205260,54599093765,907782731778,13042287595384
OQK,2019,4801307306443,2205666271438,3460604645712,2224954292011,1340702660730,559152312815,3782368242062,119757599866,249708596215,100011596382,128502187136,2828552935437
OQK,2020,5510026411466,2475502226683,1346214851943,1172794745079,4163811559523,1167857507715,3183852193149,391056888605,559321291655,70500180898,506081974273,11833555567361
OQK,2021,6284962437844,3130861495307,1428806840414,1002466285886,4856155597430,1826767786884,7249339505031,914008099145,1246962640046,104452516115,744606822529,18046595545898
OQK,2022,7565968474061,3999743789368,1972679319914,1275443272662,5593289154147,2098399931364,4871544618151,696032365384,1026207432101,156166975371,781792589905,8039787571675
OQK,2023,9068532166785,3976680902376,2501696399118,1892528055573,6566835767667,3026819484792,5907718498674,759966682313,1049883474275,99925121383,748416931109,18086517047203
